,counter_id,daily_range_high,daily_range_low,ticker,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time,name
293,6,1791.38,1791.36,ILLOVO,0,1791.38,1791.27,1791.36,3315,5,0.28,1.77,56.47,8.59,1278035.74,22632,713444391,8/25/2025,14:53:53,ILLOVO SUGAR MALAWI PLC
294,7,19.48,19.48,MPICO,0,19.48,19.5,19.48,9594,0.43,2.21,19.08,5.24,0.69,44765.96,8540.17,2298047460,8/25/2025,14:53:53,MALAWI PROPERTY INVESTMENT COMPANY PLC
295,8,6506.24,6506.22,NBM,6506.24,0,6506.22,6506.22,31637,126.35,1.94,3.37,29.7,11.32,3037960.61,102283,466931738,8/25/2025,14:53:53,NATIONAL BANK OF MALAWI
296,9,1025,1024.99,NBS,934.79,1024.99,934.79,1025,316818,10.9,1.06,2.45,40.87,26.61,2983337.69,72991,2910573356,8/25/2025,14:53:53,NBS BANK PLC
297,10,,,NICO,1317.03,0,1317.01,1317.01,0,20,1.52,5.24,19.08,8.83,1373695.55,72009,1043041096,8/25/2025,14:53:53,NICO HOLDINGS PLC
298,11,1265.04,1265.02,NITL,1265.03,0,1265,1265.03,16000,11.1,0.88,17.43,5.74,2.32,170779.05,29759.48,135000000,8/25/2025,14:53:53,NATIONAL INVESTMENT TRUST PLC
299,12,,,OMU,,,2500.06,2500.06,0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798,8/25/2025,14:53:53,OLD MUTUAL LIMITED
300,13,6600,6599.99,PCL,0,6600,6600,6600,9790,11.25,0.17,8.15,12.27,2.27,793688.41,64673,120255820,8/25/2025,14:53:53,PRESS CORPORATION PLC
301,14,6500,5661.86,STANDARD,6000,6500,5661.86,5721.01,29393,161.93,2.83,1.29,77.72,25.84,6712694.51,86365,1173340810,8/25/2025,14:53:53,STANDARD BANK MALAWI PLC
302,15,,,SUNBIRD,460.01,0,460.01,460.01,0,13,2.83,8.83,11.33,1.72,120330.6,10624.63,261582580,8/25/2025,14:53:53,SUNBIRD TOURISM PLC
303,16,39.49,39.19,TNM,34.5,39.19,39.49,39.3,26087,0,0,2.22,45.09,8.75,453569.17,10060,11541200375,8/25/2025,14:53:53,TELEKOM NETWORKS MALAWI PLC
304,1,139.95,139.94,AIRTEL,0,139.95,139.96,139.95,55820,2,1.43,2.78,36.03,47.93,1539450,42722.11,11000000000,8/22/2025,14:44:48,AIRTEL MALAWI PLC
305,2,,,BHL,14.61,0,14.6,14.6,0,0,0,-1.6,-62.64,1.32,85822.52,-1370.11,5878254935,8/22/2025,14:44:48,BLANTYRE HOTELS PLC
306,3,686.94,679.99,FDHB,0,680,687.21,680.14,378520,4.73,0.7,1.58,63.37,48.19,4693667.39,74063,6901031250,8/22/2025,14:44:48,FDH BANK PLC
307,4,1450.06,1450.05,FMBCH,1450.06,0,1450.06,1450.06,23150,3.64,0.25,3.32,30.14,10.83,3564610,118254.74,2458250000,8/22/2025,14:44:48,FMB CAPITAL HOLDINGS PLC
308,5,17.95,17.95,ICON,0,17.95,17.95,17.95,56974,0.29,1.62,20.37,4.91,0.82,119906,24424.49,6680000000,8/22/2025,14:44:48,ICON PROPERTIES PLC
309,6,1791.27,1791.26,ILLOVO,1791.27,0,1791.27,1791.27,16077,5,0.28,1.77,56.47,8.59,1277971.53,22632,713444391,8/22/2025,14:44:48,ILLOVO SUGAR MALAWI PLC
310,7,19.5,19.49,MPICO,0,19.49,19.5,19.5,18267,0.43,2.21,19.06,5.25,0.69,44811.93,8540.17,2298047460,8/22/2025,14:44:48,MALAWI PROPERTY INVESTMENT COMPANY PLC
